database_id,display_name,identity_name,name_source,employment_status,internal_player_key,owner_club_save_index,owner_club_database_id,owner_club,active_club_save_index,active_club_database_id,active_club,is_on_loan,weekly_wage_internal,contract_start_year,contract_end_date,contract_end_date_status,contract_end_day_raw,contract_end_year_raw,loan_weekly_wage_internal,loan_end_date,record_subtype,contract_count,data_quality_flags,score,confidence
316554,"","Rafael Vágner",IDENTITY_FRAGMENT,OnLoan,3338,44,314,"C Atlético Mineiro",525,104776,"Coritiba FC",True,50,2002,2006-01-31,Defined,30,2006,50,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316607,"","Antônio Narcélio",IDENTITY_FRAGMENT,OnLoan,3377,58,329,"SE Palmeiras",740,301102,"CR Brasil",True,75,2003,2009-09-23,Defined,265,2009,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
321151,"","João Herculano",IDENTITY_FRAGMENT,OnLoan,4418,57,328,"C Náutico Capibaribe",740,301102,"CR Brasil",True,195,2004,2006-01-31,Defined,30,2006,195,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311777,"","Selmo",IDENTITY_FRAGMENT,OnLoan,2447,576,107222,"Mogi Mirim EC",740,301102,"CR Brasil",True,290,2001,2006-01-31,Defined,30,2006,290,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300632,"","Coelho Lugão",IDENTITY_FRAGMENT,OnLoan,5408,585,107240,"Volta Redonda FC",51,322,"CR Flamengo",True,82,2001,2006-01-31,Defined,30,2006,82,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300410,"Douglas Silva","Douglas Silva",KNOWN_DISPLAY_NAME,OnLoan,5359,568,107206,"C Atlético Paranaense",51,322,"CR Flamengo",True,407,2003,2005-11-10,Defined,313,2005,407,2004-12-31,1,2,"",97,HIGH
8832820,"","José Edicarlos",IDENTITY_FRAGMENT,OnLoan,7163,798,301210,"Campinense C",51,322,"CR Flamengo",True,453,2004,2006-01-31,Defined,30,2006,453,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315252,"","Leonardo Bruno",IDENTITY_FRAGMENT,OnLoan,2716,585,107240,"Volta Redonda FC",51,322,"CR Flamengo",True,80,2003,2005-05-08,Defined,127,2005,80,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300780,"Reginaldo Araújo","Antônio Reginaldo",KNOWN_DISPLAY_NAME,OnLoan,5476,525,104776,"Coritiba FC",51,322,"CR Flamengo",True,3158,2001,2006-01-31,Defined,30,2006,3158,2004-12-31,2,2,"",97,HIGH
319213,"","Roger",IDENTITY_FRAGMENT,OnLoan,3980,48,319,"SC Corinthians Paulista",51,322,"CR Flamengo",True,225,2002,2006-06-01,Defined,151,2006,225,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833586,"","Saraiva Fagundes",IDENTITY_FRAGMENT,OnLoan,7439,53,324,"Grêmio FBPA",51,322,"CR Flamengo",True,235,2004,2006-03-21,Defined,79,2006,235,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8830358,"","Valdenir",IDENTITY_FRAGMENT,OnLoan,7045,575,107220,"Madureira EC",51,322,"CR Flamengo",True,591,2001,2006-01-31,Defined,30,2006,591,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315752,"","Coelho de Azevedo",IDENTITY_FRAGMENT,OnLoan,2901,818,301247,"AD Cabofriense",68,339,"CR Vasco da Gama",True,351,2001,2006-01-31,Defined,30,2006,351,2005-01-05,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8832828,"","da Conceição Silva",IDENTITY_FRAGMENT,OnLoan,7170,575,107220,"Madureira EC",68,339,"CR Vasco da Gama",True,293,2004,2005-01-31,Defined,30,2005,293,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
318314,"","Gustavo César",IDENTITY_FRAGMENT,OnLoan,3904,1357,314757,"C Atlético Hermann Aichinger",68,339,"CR Vasco da Gama",True,206,2001,2006-01-31,Defined,30,2006,206,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
2001531,"","Nogueira da Silva",IDENTITY_FRAGMENT,OnLoan,5003,523,104750,"Fortaleza EC",68,339,"CR Vasco da Gama",True,236,2000,2004-12-31,Defined,365,2004,236,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
5230018,"","Róbson Luiz",IDENTITY_FRAGMENT,OnLoan,6206,69,340,"EC Vitória",68,339,"CR Vasco da Gama",True,706,2003,2006-01-31,Defined,30,2006,706,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316257,"","Alexsandro Manoel",IDENTITY_FRAGMENT,OnLoan,3175,69,340,"EC Vitória",49,320,"Criciúma EC",True,312,2001,2006-01-31,Defined,30,2006,312,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
728195,"","Alves Santa Clara",IDENTITY_FRAGMENT,OnLoan,4700,69,340,"EC Vitória",49,320,"Criciúma EC",True,442,2001,2006-01-31,Defined,30,2006,442,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3503440,"","Athos",IDENTITY_FRAGMENT,OnLoan,5855,59,330,"Paraná C",49,320,"Criciúma EC",True,352,2003,2006-01-31,Defined,30,2006,352,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
309106,"","Cícero Rubiano",IDENTITY_FRAGMENT,OnLoan,1978,55,326,"SC Internacional",49,320,"Criciúma EC",True,234,2002,2005-12-31,Defined,364,2005,234,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835094,"","da Silva Pinho",IDENTITY_FRAGMENT,OnLoan,7652,1367,314774,"Guaratinguetá EC",49,320,"Criciúma EC",True,345,2003,2006-01-31,Defined,30,2006,345,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
5627285,"","Fábio Oliveira",IDENTITY_FRAGMENT,OnLoan,6283,59,330,"Paraná C",49,320,"Criciúma EC",True,393,2004,2004-12-31,Defined,365,2004,393,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833516,"","Ferreira Luna",IDENTITY_FRAGMENT,OnLoan,7369,987,309670,"Brasiliense FC",49,320,"Criciúma EC",True,177,2001,2006-01-31,Defined,30,2006,177,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
317349,"","França Tufariello",IDENTITY_FRAGMENT,OnLoan,3700,58,329,"SE Palmeiras",49,320,"Criciúma EC",True,81,2003,2004-12-31,Defined,365,2004,81,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316192,"","Genivaldo Francisco",IDENTITY_FRAGMENT,OnLoan,3131,55,326,"SC Internacional",49,320,"Criciúma EC",True,451,2002,2005-12-31,Defined,364,2005,451,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304362,"","Gilmar Lima",IDENTITY_FRAGMENT,OnLoan,1117,578,107226,"Rio Branco (SP)",49,320,"Criciúma EC",True,294,2001,2005-12-31,Defined,364,2005,294,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
310721,"","Gonçalves Toledo",IDENTITY_FRAGMENT,OnLoan,2080,578,107226,"Rio Branco (SP)",49,320,"Criciúma EC",True,479,2001,2005-12-31,Defined,364,2005,479,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835089,"","Lourenção Baroni",IDENTITY_FRAGMENT,OnLoan,7648,854,301316,"CN Marcílio Dias",49,320,"Criciúma EC",True,166,2004,2006-01-31,Defined,30,2006,166,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
302471,"","Luís Paulo",IDENTITY_FRAGMENT,OnLoan,815,59,330,"Paraná C",49,320,"Criciúma EC",True,461,2002,2006-01-31,Defined,30,2006,461,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315882,"","Márcio Richardes",IDENTITY_FRAGMENT,OnLoan,2980,525,104776,"Coritiba FC",49,320,"Criciúma EC",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835091,"","Rodrigo Couto",IDENTITY_FRAGMENT,OnLoan,7649,854,301316,"CN Marcílio Dias",49,320,"Criciúma EC",True,283,2004,2005-01-31,Defined,30,2005,283,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835092,"","Ronny Carlos",IDENTITY_FRAGMENT,OnLoan,7650,1413,316781,"Sertãozinho FC",49,320,"Criciúma EC",True,252,2004,2006-01-31,Defined,30,2006,252,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300874,"","Donieber Alexandre",IDENTITY_FRAGMENT,OnLoan,5517,48,319,"SC Corinthians Paulista",50,321,"Cruzeiro EC",True,333,2001,2005-07-21,Defined,201,2005,333,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311154,"","Nélio José",IDENTITY_FRAGMENT,OnLoan,2269,51,322,"CR Flamengo",50,321,"Cruzeiro EC",True,204,2001,2005-01-31,Defined,30,2005,204,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315384,"","Rodrigues Macedo",IDENTITY_FRAGMENT,OnLoan,2778,887,302108,"Estrela do Norte FC",50,321,"Cruzeiro EC",True,328,2001,2006-01-31,Defined,30,2006,328,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
777228,"","Faria Pimenta",IDENTITY_FRAGMENT,OnLoan,4741,54,325,"Guarani FC",856,301321,"CS Sergipe",True,525,2002,2006-01-31,Defined,30,2006,525,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8825866,"","dos Santos Fagundes",IDENTITY_FRAGMENT,OnLoan,6812,568,107206,"C Atlético Paranaense",45,315,"EC Bahia",True,326,2004,2006-01-05,Defined,4,2006,326,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311092,"","Rodrigo César",IDENTITY_FRAGMENT,OnLoan,2238,568,107206,"C Atlético Paranaense",45,315,"EC Bahia",True,354,2000,2005-12-31,Defined,364,2005,354,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315333,"","Selmir",IDENTITY_FRAGMENT,OnLoan,2752,568,107206,"C Atlético Paranaense",45,315,"EC Bahia",True,2834,2001,2006-09-20,Defined,262,2006,2834,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8829862,"","Aparecido Rodrigues",IDENTITY_FRAGMENT,OnLoan,6946,1390,314909,"RS Futebol C",56,327,"EC Juventude",True,853,2001,2006-01-31,Defined,30,2006,853,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
306491,"","Carlos Vânderson",IDENTITY_FRAGMENT,OnLoan,1634,568,107206,"C Atlético Paranaense",56,327,"EC Juventude",True,806,2004,2006-01-07,Defined,6,2006,806,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316007,"","Heves da Silva",IDENTITY_FRAGMENT,OnLoan,3048,55,326,"SC Internacional",56,327,"EC Juventude",True,80,2001,2005-03-20,Defined,78,2005,80,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
302698,"","Nogueira Lopes",IDENTITY_FRAGMENT,OnLoan,845,58,329,"SE Palmeiras",56,327,"EC Juventude",True,676,2000,2005-06-30,Defined,180,2005,676,2004-12-20,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8829873,"","Oliveira Duarte",IDENTITY_FRAGMENT,OnLoan,6953,1390,314909,"RS Futebol C",56,327,"EC Juventude",True,381,2001,2005-01-31,Defined,30,2005,381,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316712,"","Patriarca Domingues",IDENTITY_FRAGMENT,OnLoan,3456,54,325,"Guarani FC",1447,318907,"EC Primavera",True,123,2001,2005-01-31,Defined,30,2005,123,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316678,"","da Silva Francisco",IDENTITY_FRAGMENT,OnLoan,3423,66,337,"São Paulo FC",871,301352,"EC Santo André",True,98,2003,2008-05-20,Defined,140,2008,98,2005-06-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
319316,"","Cerqueira Lopes",IDENTITY_FRAGMENT,OnLoan,4030,752,301123,"Fluminense de Feira FC",69,340,"EC Vitória",True,146,2001,2006-01-31,Defined,30,2006,146,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316415,"","Júnior de Souza Almeida",IDENTITY_FRAGMENT,OnLoan,3274,59,330,"Paraná C",69,340,"EC Vitória",True,461,2001,2005-01-31,Defined,30,2005,461,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311060,"","Magnum Rafael",IDENTITY_FRAGMENT,OnLoan,2218,60,331,"Paysandu SC",69,340,"EC Vitória",True,295,2003,2006-01-31,Defined,30,2006,295,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
312490,"","Santana Loureiro",IDENTITY_FRAGMENT,OnLoan,2557,67,338,"Sport C Recife",69,340,"EC Vitória",True,279,2001,2006-01-31,Defined,30,2006,279,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8830336,"","Telmário",IDENTITY_FRAGMENT,OnLoan,7023,568,107206,"C Atlético Paranaense",892,302144,"Ferroviária (SP)",True,234,2003,2005-01-31,Defined,30,2005,234,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833471,"","Carlos Gilberto",IDENTITY_FRAGMENT,OnLoan,7325,1066,311030,"C Atlético Sorocaba",849,301306,"Figueirense FC",True,319,2003,2006-01-31,Defined,30,2006,319,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311386,"","de Oliveira Moraes",IDENTITY_FRAGMENT,OnLoan,2370,884,301380,"Tiradentes (SC)",849,301306,"Figueirense FC",True,377,2001,2006-01-31,Defined,30,2006,377,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8832836,"","Diego Ronaldo",IDENTITY_FRAGMENT,OnLoan,7177,1490,319164,"Metropolitano (SC)",849,301306,"Figueirense FC",True,131,2001,2006-01-31,Defined,30,2006,131,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304469,"","Izaías",IDENTITY_FRAGMENT,OnLoan,1151,870,301350,"Rio Preto EC",849,301306,"Figueirense FC",True,839,2003,2006-01-31,Defined,30,2006,839,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
6900089,"","Romualdo",IDENTITY_FRAGMENT,OnLoan,6460,629,121262,"SE Gama",849,301306,"Figueirense FC",True,979,2001,2006-01-31,Defined,30,2006,979,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301538,"","Vágner Antônio",IDENTITY_FRAGMENT,OnLoan,5802,848,301304,"A Chapecoense F",849,301306,"Figueirense FC",True,364,2003,2006-01-31,Defined,30,2006,364,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835207,"","da Chaga da Veiga",IDENTITY_FRAGMENT,OnLoan,7764,1390,314909,"RS Futebol C",1486,319158,"Fluminense (PI)",True,30,2001,2004-12-31,Defined,365,2004,30,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835214,"","Gonçalves Mendez",IDENTITY_FRAGMENT,OnLoan,7771,1390,314909,"RS Futebol C",1486,319158,"Fluminense (PI)",True,30,2001,2004-12-31,Defined,365,2004,30,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
6900181,"","Galera Flores",IDENTITY_FRAGMENT,OnLoan,6519,325,1487,"Sport Lisboa e Benfica",52,323,"Fluminense FC",True,15000,2000,2006-06-30,Defined,180,2006,15000,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315222,"","Laerte",IDENTITY_FRAGMENT,OnLoan,2692,945,309137,"Boavista (RJ)",52,323,"Fluminense FC",True,116,2004,2006-01-31,Defined,30,2006,116,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8832885,"","Marcos Leandro",IDENTITY_FRAGMENT,OnLoan,7223,527,104870,"Olaria AC",52,323,"Fluminense FC",True,339,2004,2006-01-31,Defined,30,2006,339,2005-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8829876,"","Mauro Rafael",IDENTITY_FRAGMENT,OnLoan,6956,1390,314909,"RS Futebol C",52,323,"Fluminense FC",True,557,2001,2005-01-31,Defined,30,2005,557,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311933,"","Mineiro",IDENTITY_FRAGMENT,OnLoan,2490,56,327,"EC Juventude",52,323,"Fluminense FC",True,348,2002,2005-12-31,Defined,364,2005,348,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304045,"","Victor Lucky",IDENTITY_FRAGMENT,OnLoan,1033,579,107228,"CF Zico (RJ)",52,323,"Fluminense FC",True,304,1997,2006-01-31,Defined,30,2006,304,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316164,"","Daniel Sobralense",IDENTITY_FRAGMENT,OnLoan,3121,1046,310642,"Guarany de Sobral",523,104750,"Fortaleza EC",True,312,2003,2006-12-31,Defined,364,2006,312,2004-12-29,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301331,"","de Freitas Chaves",IDENTITY_FRAGMENT,OnLoan,5733,67,338,"Sport C Recife",523,104750,"Fortaleza EC",True,358,2004,2004-12-31,Defined,365,2004,358,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
317283,"","de Oliveira Krauss",IDENTITY_FRAGMENT,OnLoan,3675,66,337,"São Paulo FC",523,104750,"Fortaleza EC",True,403,2003,2007-08-15,Defined,226,2007,403,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
308345,"Édson Araújo","Édson Araújo",KNOWN_DISPLAY_NAME,OnLoan,1913,48,319,"SC Corinthians Paulista",523,104750,"Fortaleza EC",True,750,2004,2004-12-31,Defined,365,2004,750,2004-12-31,2,2,"",97,HIGH
302490,"","Torrezan",IDENTITY_FRAGMENT,OnLoan,820,66,337,"São Paulo FC",523,104750,"Fortaleza EC",True,274,2001,2006-01-31,Defined,30,2006,274,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
6900170,"","Elmo",IDENTITY_FRAGMENT,OnLoan,6515,901,303018,"CRA Catalano",571,107212,"Friburguense AC",True,192,2001,2006-01-31,Defined,30,2006,192,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301280,"","Alex Dias",IDENTITY_FRAGMENT,OnLoan,5705,50,321,"Cruzeiro EC",498,102555,"Goiás EC",True,841,2003,2005-06-30,Defined,180,2005,841,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
317016,"","Cristiano Luiz",IDENTITY_FRAGMENT,OnLoan,3536,864,301338,"Paulista FC",498,102555,"Goiás EC",True,177,2000,2006-04-01,Defined,90,2006,177,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
850024,"","Somália",IDENTITY_FRAGMENT,OnLoan,4809,872,301354,"AD São Caetano",498,102555,"Goiás EC",True,4200,2002,2006-01-31,Defined,30,2006,4200,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
856161,"","Fernandes Bastos",IDENTITY_FRAGMENT,OnLoan,4825,568,107206,"C Atlético Paranaense",53,324,"Grêmio FBPA",True,343,2003,2007-07-23,Defined,203,2007,343,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
319269,"","Ferreira Martins",IDENTITY_FRAGMENT,OnLoan,3997,987,309670,"Brasiliense FC",53,324,"Grêmio FBPA",True,161,2003,2006-12-31,Defined,364,2006,161,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835147,"","Guto",IDENTITY_FRAGMENT,OnLoan,7704,1392,314936,"GE Glória",53,324,"Grêmio FBPA",True,391,2004,2007-03-18,Defined,76,2007,391,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
6900008,"Luciano Ratinho","Ferreira Gabriel",KNOWN_DISPLAY_NAME,OnLoan,6410,48,319,"SC Corinthians Paulista",53,324,"Grêmio FBPA",True,459,2001,2005-07-21,Defined,201,2005,459,2004-12-31,1,2,"",97,HIGH
302580,"Marcelo Magalhães","Garcia Magalhães",KNOWN_DISPLAY_NAME,OnLoan,828,48,319,"SC Corinthians Paulista",53,324,"Grêmio FBPA",True,270,2002,2005-12-31,Defined,364,2005,270,2004-12-31,2,2,"",97,HIGH
308630,"","Márcio Augusto",IDENTITY_FRAGMENT,OnLoan,1949,66,337,"São Paulo FC",53,324,"Grêmio FBPA",True,296,2000,2005-02-15,Defined,45,2005,296,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301531,"","Michel",IDENTITY_FRAGMENT,OnLoan,5796,64,335,"Santos FC",53,324,"Grêmio FBPA",True,446,2002,2005-01-31,Defined,30,2005,446,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316737,"","Andreolli",IDENTITY_FRAGMENT,OnLoan,3478,56,327,"EC Juventude",830,301270,"Guarani (RS)",True,159,2001,2006-11-20,Defined,323,2006,159,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
310913,"","Acuña Egídio",IDENTITY_FRAGMENT,OnLoan,2151,56,327,"EC Juventude",54,325,"Guarani FC",True,379,2002,2004-12-31,Defined,365,2004,379,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311057,"","Alberto Abraão",IDENTITY_FRAGMENT,OnLoan,2216,60,331,"Paysandu SC",54,325,"Guarani FC",True,634,2001,2006-01-31,Defined,30,2006,634,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8832905,"","Alcenil",IDENTITY_FRAGMENT,OnLoan,7242,571,107212,"Friburguense AC",54,325,"Guarani FC",True,183,2003,2006-01-31,Defined,30,2006,183,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
303380,"","Alves Lindo",IDENTITY_FRAGMENT,OnLoan,926,44,314,"C Atlético Mineiro",54,325,"Guarani FC",True,500,2001,2006-01-31,Defined,30,2006,500,2004-08-01,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
6900066,"","Eduardo Gabriel",IDENTITY_FRAGMENT,OnLoan,6446,987,309670,"Brasiliense FC",54,325,"Guarani FC",True,172,2002,2005-12-20,Defined,353,2005,172,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301012,"","Marlon",IDENTITY_FRAGMENT,OnLoan,5576,872,301354,"AD São Caetano",54,325,"Guarani FC",True,395,2003,2006-01-31,Defined,30,2006,395,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8832909,"","Simões de Jesús",IDENTITY_FRAGMENT,OnLoan,7246,574,107218,"Juventus (SP)",54,325,"Guarani FC",True,207,2004,2006-01-31,Defined,30,2006,207,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316172,"","Valdirgly",IDENTITY_FRAGMENT,OnLoan,3122,67,338,"Sport C Recife",54,325,"Guarani FC",True,940,2004,2004-12-31,Defined,365,2004,940,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8825063,"","Daniel Marques",IDENTITY_FRAGMENT,OnLoan,6726,58,329,"SE Palmeiras",573,107216,"Ituano SCF",True,278,2003,2006-05-31,Defined,150,2006,278,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304248,"","de Salles",IDENTITY_FRAGMENT,OnLoan,1082,1064,311026,"Marília AC",573,107216,"Ituano SCF",True,387,2001,2006-01-31,Defined,30,2006,387,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8827474,"","Jales",IDENTITY_FRAGMENT,OnLoan,6890,872,301354,"AD São Caetano",573,107216,"Ituano SCF",True,75,2002,2008-04-02,Defined,92,2008,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304130,"","Martins Cabral",IDENTITY_FRAGMENT,OnLoan,1047,574,107218,"Juventus (SP)",573,107216,"Ituano SCF",True,179,2001,2006-01-31,Defined,30,2006,179,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833598,"","Ricardo Araújo",IDENTITY_FRAGMENT,OnLoan,7450,770,301157,"Goiânia EC",573,107216,"Ituano SCF",True,315,2003,2006-01-31,Defined,30,2006,315,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316397,"","Cléber Orleans",IDENTITY_FRAGMENT,OnLoan,3257,49,320,"Criciúma EC",851,301310,"Joinville EC",True,349,2001,2006-01-31,Defined,30,2006,349,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
728288,"","Trinidade de Oliveira",IDENTITY_FRAGMENT,OnLoan,4702,1064,311026,"Marília AC",851,301310,"Joinville EC",True,278,2002,2005-06-28,Defined,178,2005,278,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304160,"","Luciano Bebê",IDENTITY_FRAGMENT,OnLoan,1055,48,319,"SC Corinthians Paulista",574,107218,"Juventus (SP)",True,392,2001,2006-01-31,Defined,30,2006,392,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
305287,"","do Carmo Matias",IDENTITY_FRAGMENT,OnLoan,1360,58,329,"SE Palmeiras",1564,900678,"Londrina EC",True,188,2001,2006-03-09,Defined,67,2006,188,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8832937,"","Eduardo Neves",IDENTITY_FRAGMENT,OnLoan,7256,56,327,"EC Juventude",1564,900678,"Londrina EC",True,204,2001,2006-10-09,Defined,281,2006,204,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833602,"","Ezequiel Daniel",IDENTITY_FRAGMENT,OnLoan,7454,883,301377,"Guarani de Palhoça",1564,900678,"Londrina EC",True,95,2003,2006-01-31,Defined,30,2006,95,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316621,"","Leopoldo Roberto",IDENTITY_FRAGMENT,OnLoan,3391,58,329,"SE Palmeiras",1564,900678,"Londrina EC",True,67,2001,2006-01-31,Defined,30,2006,67,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
320239,"","Manzato dos Santos",IDENTITY_FRAGMENT,OnLoan,4239,58,329,"SE Palmeiras",1564,900678,"Londrina EC",True,75,2003,2005-02-10,Defined,40,2005,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311773,"","Marcelo Galvão",IDENTITY_FRAGMENT,OnLoan,2445,576,107222,"Mogi Mirim EC",1564,900678,"Londrina EC",True,230,2001,2006-01-31,Defined,30,2006,230,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833605,"","Munhoz de Souza",IDENTITY_FRAGMENT,OnLoan,7457,801,301216,"Francisco Beltrão FC",1564,900678,"Londrina EC",True,151,2001,2006-01-31,Defined,30,2006,151,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
