database_id,display_name,identity_name,name_source,employment_status,internal_player_key,owner_club_save_index,owner_club_database_id,owner_club,active_club_save_index,active_club_database_id,active_club,is_on_loan,weekly_wage_internal,contract_start_year,contract_end_date,contract_end_date_status,contract_end_day_raw,contract_end_year_raw,loan_weekly_wage_internal,loan_end_date,record_subtype,contract_count,data_quality_flags,score,confidence
315371,"","Bizarro",IDENTITY_FRAGMENT,Contracted,2774,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,215,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300392,"","Cardoso",IDENTITY_FRAGMENT,Contracted,5347,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,226,2003,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315368,"","de Faria Ribeiro",IDENTITY_FRAGMENT,Contracted,2772,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,175,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315344,"","de Souza Eugênio",IDENTITY_FRAGMENT,Contracted,2761,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,210,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833487,"","Erivelton",IDENTITY_FRAGMENT,OnLoan,7341,887,302108,"Estrela do Norte FC",1565,900996,"América FC (RJ)",True,189,2001,2006-01-31,Defined,30,2006,189,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315369,"","Fágner",IDENTITY_FRAGMENT,Contracted,2773,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301346,"","Fateus dos Santos",IDENTITY_FRAGMENT,OnLoan,5742,575,107220,"Madureira EC",1565,900996,"América FC (RJ)",True,157,2001,2006-01-31,Defined,30,2006,157,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315365,"","Felipe Campos",IDENTITY_FRAGMENT,Contracted,2770,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,145,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315349,"","Felipe Santos",IDENTITY_FRAGMENT,OnLoan,2764,1077,311103,"CE Arraial do Cabo",1565,900996,"América FC (RJ)",True,291,2001,2005-01-31,Defined,30,2005,291,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300555,"","Fernandes Martins",IDENTITY_FRAGMENT,Contracted,5382,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,341,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306708,"","Greick",IDENTITY_FRAGMENT,Contracted,1675,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,354,2003,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8831859,"","Hellman",IDENTITY_FRAGMENT,Contracted,7115,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,156,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
303047,"","Jardemilson",IDENTITY_FRAGMENT,Contracted,886,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,486,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311420,"","João Wellington",IDENTITY_FRAGMENT,Contracted,2379,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8827041,"","Júlio Alencar",IDENTITY_FRAGMENT,Contracted,6865,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,100,2001,2009-01-31,Defined,30,2009,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311417,"","Laranjeira Carvalho",IDENTITY_FRAGMENT,Contracted,2376,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315387,"","Márcio Francisco",IDENTITY_FRAGMENT,Contracted,2779,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,232,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315363,"","Monteiro Ramos",IDENTITY_FRAGMENT,Contracted,2769,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,124,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319644,"","Oliveira Gonçalves do Carmo",IDENTITY_FRAGMENT,Contracted,4106,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,626,2001,2007-01-31,Defined,30,2007,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300556,"","Pinto Carvalho",IDENTITY_FRAGMENT,Contracted,5383,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,141,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
305828,"","Ramos de Oliveira",IDENTITY_FRAGMENT,Contracted,1454,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8827042,"","Ricardo Barros",IDENTITY_FRAGMENT,Contracted,6866,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,100,2001,2007-01-31,Defined,30,2007,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
304252,"","Rocha Galvão",IDENTITY_FRAGMENT,Contracted,1083,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,587,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
14643,"","Romário",IDENTITY_FRAGMENT,Contracted,361,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,400,2002,2006-12-31,Defined,364,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315366,"","Sales Filho",IDENTITY_FRAGMENT,Contracted,2771,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,104,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315372,"","Souza Soares",IDENTITY_FRAGMENT,Contracted,2775,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,284,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315353,"","Tadeu Gustavo",IDENTITY_FRAGMENT,Contracted,2765,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300573,"","Veloso",IDENTITY_FRAGMENT,Contracted,5389,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,137,2001,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300271,"","Wellerson",IDENTITY_FRAGMENT,Contracted,5313,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,139,2001,2008-01-31,Defined,30,2008,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315359,"","Zé Ricardo",IDENTITY_FRAGMENT,Contracted,2767,1565,900996,"América FC (RJ)",1565,900996,"América FC (RJ)",False,178,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300696,"","Alexsander",IDENTITY_FRAGMENT,Contracted,5441,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,673,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321218,"","Arcilândio",IDENTITY_FRAGMENT,Contracted,4459,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,170,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
302560,"","Artur",IDENTITY_FRAGMENT,Contracted,825,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,700,2001,2008-01-31,Defined,30,2008,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825043,"","Barbosa Coutinho",IDENTITY_FRAGMENT,OnLoan,6720,823,301257,"Alecrim FC",566,107203,"América FC (RN)",True,376,2001,2006-01-31,Defined,30,2006,376,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311398,"","Batista Riberio",IDENTITY_FRAGMENT,Contracted,2372,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315985,"","Bélico",IDENTITY_FRAGMENT,Contracted,3028,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,221,2004,2004-12-15,Defined,349,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301302,"","Bento da Cruz",IDENTITY_FRAGMENT,Contracted,5716,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,341,2004,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825048,"","Blanco",IDENTITY_FRAGMENT,Contracted,6723,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,100,2001,2009-01-31,Defined,30,2009,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
302691,"","Christofer Augusto",IDENTITY_FRAGMENT,Contracted,843,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,467,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306771,"","das Chagas do Nascimento",IDENTITY_FRAGMENT,Contracted,1700,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,644,2003,2004-12-31,Defined,365,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
6900065,"","de Oliveira Agondi",IDENTITY_FRAGMENT,Contracted,6445,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,303,2004,2004-12-15,Defined,349,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306119,"","Édson Ricardo",IDENTITY_FRAGMENT,Contracted,1509,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,740,2004,2004-12-15,Defined,349,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
305724,"","Émerson Luís",IDENTITY_FRAGMENT,Contracted,1427,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,186,2004,2005-01-31,Defined,30,2005,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833489,"","Everton Luiz",IDENTITY_FRAGMENT,Contracted,7343,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,168,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825045,"","Ewerton Carlos",IDENTITY_FRAGMENT,Contracted,6722,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,342,2001,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311076,"","Ferreira de Melo Júnior",IDENTITY_FRAGMENT,Contracted,2229,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,100,2001,2007-01-31,Defined,30,2007,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321076,"","Francisco Elissandro",IDENTITY_FRAGMENT,Contracted,4400,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,301,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3901584,"","Geraldo Luís",IDENTITY_FRAGMENT,Contracted,5973,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,552,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311063,"","Gino Fernando",IDENTITY_FRAGMENT,Contracted,2221,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,515,2004,2004-12-31,Defined,365,2004,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
6900187,"","Gito",IDENTITY_FRAGMENT,Contracted,6524,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,347,2003,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321214,"","Gomes das Neves",IDENTITY_FRAGMENT,Contracted,4455,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,162,2004,2004-12-15,Defined,349,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833495,"","Ivisson José",IDENTITY_FRAGMENT,Contracted,7349,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,275,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300991,"","Jefferson Luís",IDENTITY_FRAGMENT,Contracted,5563,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,424,2004,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321219,"","Joatan Francisco",IDENTITY_FRAGMENT,Contracted,4460,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,143,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833498,"","Josué",IDENTITY_FRAGMENT,Contracted,7352,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,126,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321077,"","Laudeleno",IDENTITY_FRAGMENT,Contracted,4401,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,198,2001,2005-01-31,Defined,30,2005,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833491,"","Luiz Fabiano",IDENTITY_FRAGMENT,OnLoan,7345,867,301344,"Mirassol FC",566,107203,"América FC (RN)",True,492,2003,2006-01-31,Defined,30,2006,492,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
321222,"","Luiz Júnior",IDENTITY_FRAGMENT,Contracted,4462,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,260,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
312143,"","Marcão",IDENTITY_FRAGMENT,Contracted,2511,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,397,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301106,"","Marcelo Rosa",IDENTITY_FRAGMENT,Contracted,5606,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,617,2004,2004-12-15,Defined,349,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311194,"","Médici",IDENTITY_FRAGMENT,OnLoan,2295,61,332,"AA Ponte Preta",566,107203,"América FC (RN)",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8825039,"","Miranda Garcez",IDENTITY_FRAGMENT,Contracted,6717,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,367,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833494,"","Nogueira Silva",IDENTITY_FRAGMENT,Contracted,7348,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,151,2004,2004-12-15,Defined,349,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
6900206,"","Ramos de Jesús",IDENTITY_FRAGMENT,Contracted,6533,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,142,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321220,"","Regiovaldo",IDENTITY_FRAGMENT,Contracted,4461,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,242,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311776,"","Róbson Vicente",IDENTITY_FRAGMENT,Contracted,2446,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,260,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833497,"","Rodrigues de Oliveira",IDENTITY_FRAGMENT,Contracted,7351,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,168,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319270,"","Rosinaldo",IDENTITY_FRAGMENT,Contracted,3998,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,109,2002,2005-12-20,Defined,353,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833499,"","Samuel Fernando",IDENTITY_FRAGMENT,Contracted,7353,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,247,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825049,"","Severo",IDENTITY_FRAGMENT,Contracted,6724,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,150,2001,2007-01-31,Defined,30,2007,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
4206721,"","Silva Ribeiro",IDENTITY_FRAGMENT,Contracted,6096,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,131,2002,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315212,"","Teixeira dos Reis",IDENTITY_FRAGMENT,Contracted,2684,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,366,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321215,"","Valeriano dos Santos",IDENTITY_FRAGMENT,Contracted,4456,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,263,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321216,"","Valterson",IDENTITY_FRAGMENT,Contracted,4457,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,241,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833492,"","Washington Francisco",IDENTITY_FRAGMENT,Contracted,7346,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,308,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
321217,"","Zuim da Silva",IDENTITY_FRAGMENT,Contracted,4458,566,107203,"América FC (RN)",566,107203,"América FC (RN)",False,156,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319276,"","Bispo Pereira",IDENTITY_FRAGMENT,OnLoan,4003,987,309670,"Brasiliense FC",862,301333,"América FC (SP)",True,259,2001,2006-01-31,Defined,30,2006,259,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304587,"","Costa de Souza",IDENTITY_FRAGMENT,Contracted,1216,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,322,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
302729,"","Leite Moreira",IDENTITY_FRAGMENT,Contracted,853,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,75,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
304581,"","Michel",IDENTITY_FRAGMENT,Contracted,1211,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306797,"","Rafael Camilo",IDENTITY_FRAGMENT,Contracted,1710,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,158,2002,2007-02-05,Defined,35,2007,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
302170,"","Ribeiro Vargas",IDENTITY_FRAGMENT,Contracted,768,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,208,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
304582,"","Rovílson",IDENTITY_FRAGMENT,Contracted,1212,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,392,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
318176,"","Samir",IDENTITY_FRAGMENT,Contracted,3853,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,140,2004,2007-07-19,Defined,199,2007,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301373,"","Sérgio Lobo",IDENTITY_FRAGMENT,Contracted,5753,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,457,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
304590,"","Souza de Carvalho",IDENTITY_FRAGMENT,Contracted,1218,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,424,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
304584,"","Valdivino da Silva",IDENTITY_FRAGMENT,Contracted,1213,862,301333,"América FC (SP)",862,301333,"América FC (SP)",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315224,"","Alves Batistela",IDENTITY_FRAGMENT,Contracted,2694,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,307,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315219,"","Anderson Luís",IDENTITY_FRAGMENT,Contracted,2689,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,86,2002,2006-12-31,Defined,364,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8826364,"","Bremide Sales",IDENTITY_FRAGMENT,OnLoan,6826,1096,311957,"Cachoeiro FC",533,104887,"Americano FC (RJ)",True,75,2001,2006-01-31,Defined,30,2006,75,2004-11-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833501,"","Charles Roberto",IDENTITY_FRAGMENT,Contracted,7355,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,224,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833503,"","Claine Luiz",IDENTITY_FRAGMENT,Contracted,7357,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,120,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
305422,"","da Conceição Pereira",IDENTITY_FRAGMENT,Contracted,1362,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,126,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301481,"","de Carvalho Silveira",IDENTITY_FRAGMENT,OnLoan,5777,818,301247,"AD Cabofriense",533,104887,"Americano FC (RJ)",True,283,2001,2006-01-31,Defined,30,2006,283,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315218,"","de Oliveira Ferreira",IDENTITY_FRAGMENT,Contracted,2688,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,362,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315232,"","de Souza Rita",IDENTITY_FRAGMENT,OnLoan,2702,1347,314730,"Rio Branco (RJ)",533,104887,"Americano FC (RJ)",True,92,2001,2006-01-31,Defined,30,2006,92,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315235,"","Fabrício Ernesto",IDENTITY_FRAGMENT,Contracted,2704,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,208,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315234,"","Flávio Damião",IDENTITY_FRAGMENT,Contracted,2703,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,364,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
308968,"","José Flávio",IDENTITY_FRAGMENT,Contracted,1969,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,276,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306249,"","Marcelo Ricardo",IDENTITY_FRAGMENT,Contracted,1527,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,222,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833500,"","Marcos Bruno",IDENTITY_FRAGMENT,Contracted,7354,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,192,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315220,"","Marcos Júlio",IDENTITY_FRAGMENT,Contracted,2690,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,124,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300353,"","Menezes Calazans",IDENTITY_FRAGMENT,Contracted,5336,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,382,2001,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315226,"","Miranda Marinho",IDENTITY_FRAGMENT,Contracted,2696,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,231,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833505,"","Nascimento Santos",IDENTITY_FRAGMENT,Contracted,7359,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,143,2004,2004-11-30,Defined,334,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833509,"","Peçanha Gomes",IDENTITY_FRAGMENT,Contracted,7362,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,131,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
2001406,"","Pereira Viana",IDENTITY_FRAGMENT,Contracted,4989,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,461,2002,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825083,"","Pessanha Arias",IDENTITY_FRAGMENT,Contracted,6729,533,104887,"Americano FC (RJ)",533,104887,"Americano FC (RJ)",False,700,2001,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
315239,"","Rondinelli",IDENTITY_FRAGMENT,OnLoan,2706,471,2433,"Clube Desportivo Nacional",533,104887,"Americano FC (RJ)",True,437,2004,2006-06-30,Defined,180,2006,437,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
